名称,电话,Address,CityName,GCJ_lng,GCJ_lat,WGS84_lng,WGS84_lat,解析结果
新田社区老一村篮球场,13714113833,龙华区观湖街道新田社区老一村,深圳市,114.085382,22.702741,114.07369082080307,22.699590331274734,广东省深圳市龙华区观湖街道新田村老一村
章阁富士康北小门篮球场,29425135,龙华区福城街道章阁富士康北小门,深圳市,114.010679,22.737105,113.9992191955943,22.73358925152361,广东省深圳市龙华区福城街道章阁镇富士康
新田吉坑村篮球场,13714280203,龙华区观湖街道新田社区吉坑村委,深圳市,114.087474,22.697794,114.07579298070036,22.694611232649414,广东省深圳市龙华区观湖街道新田村吉坑村
库坑社区老围老村篮球场,15182124901,龙华区观澜街道库坑社区老围老村内,深圳市,114.024007,22.733261,114.01248608174045,22.729831784226057,广东省深圳市龙华区观澜街道库坑社区老围老村
大和村三队篮球场,15818667462,龙华区观湖街道龙华大道观澜天虹对机,深圳市,114.055647,22.710736,114.04395807742183,22.707727404396795,广东省深圳市龙华区观湖街道龙华大道观澜
库坑社区库坑小学对面篮球场,15182124901,龙华区观澜街道库坑社区库坑小学对面,深圳市,114.011138,22.725867,113.99966913040991,22.722353318400682,广东省深圳市龙华区观澜街道库坑社区对面街道
大和环仔新村篮球场,15818667462,龙华区观湖街道大和环仔新村,深圳市,114.050796,22.690993,114.03914107197554,22.687947141624353,广东省深圳市龙华区观湖街道大和环仔新村
潮LOFT篮球场,13652340072,龙华区大浪街道华悦路150号C/D栋,深圳市,114.002967,22.674115,113.99155127694382,22.670640487341867,广东省深圳市龙华区大浪街道华悦路150号
岗头陈屋围篮球场,0755-27973172,龙华区观湖街道观湖岗头陈屋围,深圳市,114.059374,22.71802,114.0476725178922,22.715032024652622,广东省深圳市龙华区观湖街道岗头陈屋围
库坑工作站篮球场,,龙华区观澜街道库坑工作站内,深圳市,114.034907,22.735643,114.02332713937436,22.732362519756478,广东省深圳市龙华区观澜街道库坑
格兰云天网球场,13925245487,龙华区观湖街道深圳观澜格兰云天国际酒店,深圳市,114.043153,22.692621,114.03153343551206,22.689476526879762,广东省深圳市龙华区观湖街道深圳观澜格兰云天国际酒店
君子布张一办公楼篮球场,13510597829,龙华区观澜街道君子布张一办公楼旁,深圳市,114.096891,22.713799,114.08523433617121,22.710442463610093,广东省深圳市龙华区观澜街道君子布张村
君子布龙兴新村小区篮球场,13510597829,龙华区观澜街道君子布龙兴新村小区内,深圳市,114.103715,22.72594,114.09208727244953,22.722460113380652,广东省深圳市龙华区观澜街道君子布龙兴新村
君子布黄背坑公园篮球场,13510597829,龙华区观澜街道君子布黄背坑公园内,深圳市,114.0967,22.713398,114.08504266675722,22.710045069235935,广东省深圳市龙华区观澜街道君子布黄背坑
桂香社区香樟路篮球场,13651444298,龙华区观澜街道桂香社区香樟路红绿灯路口旁,深圳市,114.014736,22.654401,114.00329477915577,22.65092208118634,广东省深圳市龙华区观澜街道龙华社区
桂花社区放马铺篮球场,15999586300,龙华区观澜街道桂花社区放马铺村牌坊旁,深圳市,114.060455,22.726446,114.04875291910028,22.723460699746628,广东省深圳市龙华区观澜街道桂花社区
桂花社区赤花岭新村篮球场,15999586300,龙华区观澜街道赤花岭新村内,深圳市,114.062772,22.726975,114.05106509347007,22.723995775393096,广东省深圳市龙华区观澜街道赤花岭新村
大布巷篮球场,13751110305,龙华区观澜街道新澜社区大布巷市场对面,深圳市,114.050654,22.717972,114.0389834536603,22.71491482103853,广东省深圳市龙华区观澜街道新澜(有轨电车站)大布巷
银星体育公园篮球场,0755-21014050,龙华区观澜街道银星智界一期,深圳市,114.046185,22.722499,114.03453604599001,22.719386387400082,广东省深圳市龙华区观澜街道银星智界一期
红玉路三号地块公园篮球场,,龙华区民治街道白松一路与红玉路交汇处,深圳市,114.031814,22.618734,114.02026220387356,22.615434288521925,广东省深圳市龙华区民治街道白松一路
民治公园,,龙华区民治街道民旺路88号民治社区公园,深圳市,114.035345,22.619185,114.02377344277839,22.615938093701295,广东省深圳市龙华区民治街道民旺路88号民治社区公园
德逸公园篮球场,13670251981,龙华区民治街道梅龙路与布龙路交会处德逸公园,深圳市,114.028435,22.632596,114.01691524707381,22.629249060367755,广东省深圳市龙华区民治街道与布龙路德逸公园
白鸽湖文化公园,,龙华区观湖街道环观南路与白鸽湖路交汇处,深圳市,114.08972,22.695057,114.07804877203363,22.691836947303408,广东省深圳市龙华区观湖龙湖街道环观南路/白鸽湖路
大水田街心公园,,龙华区观澜街道裕新路,深圳市,114.086363,22.735651,114.07467735734275,22.73247660658415,广东省深圳市龙华区观澜街道裕新路
求雨岭城市公园,,龙华区观澜街道牛湖老一村440号,深圳市,114.091661,22.725379,114.07998611345782,22.722114944668345,广东省深圳市龙华区观澜街道牛湖老一村
清湖乐园,,龙华区龙华街道华清大道清湖新村,深圳市,114.049339,22.666999,114.03771361634932,22.663946397912028,广东省深圳市龙华区龙华街道石清大道清湖新村
企坪公园,,龙华区观澜街道桂月社区桂月路,深圳市,114.014736,22.654401,114.00329477915577,22.65092208118634,广东省深圳市龙华区观澜街道龙华社区
龙华公园,,龙华区龙华街道人民路华园道319号,深圳市,114.025514,22.660195,114.01402092571233,22.65680768721878,广东省深圳市龙华区龙华街道华园道319号
君子布社区公园,,龙华区观澜街道办事处君子布社区公园,深圳市,114.09772,22.71713,114.08606628428996,22.71375744096967,广东省深圳市龙华区观澜街道君子布社区公园
德逸公园,0755-23736320,龙华区民治街道龙华大道与布龙路交汇处,深圳市,114.029382,22.632784,114.01785713001505,22.62945002950659,广东省深圳市龙华区民治街道龙华大道与布龙路
中海康城社区公园,0755-28712281,龙岗区龙城街道如意路中海康城花园中海康城国际南区,深圳市,114.205736,22.705507,114.19426943310226,22.702481425164024,广东省深圳市龙岗区龙城街道如意路中海康城中海康城花园南区
回龙埔社区公园,0755-28712281,龙岗区龙城街道龙埔路回龙埔社区公园,深圳市,114.236175,22.731102,114.22486443173062,22.72763046687515,广东省深圳市龙岗区龙城街道龙埔路消防主题公园
横岗人民公园,,龙岗区横岗街道龙岗大道（横岗段）5014号横岗人民公园,深圳市,114.209285,22.646601,114.19787602064092,22.64354446970508,广东省深圳市龙岗区横岗街道龙岗大道横岗段5014号横岗人民公园
丽湖社区公园,,龙岗区吉华街道丽湖花园内,深圳市,114.107388,22.630185,114.095802145757,22.626672730980417,广东省深圳市龙岗区吉华街道丽湖花园
富民公园,15876998878,龙岗区坪地街道富民路优客莱快捷酒店对面,深圳市,114.248253,22.74957,114.23698269070131,22.74605543347367,广东省深圳市龙岗区坪地街道街道富民路
荔山公园,0755-84278518,龙岗区布吉街道百鸽笼地铁站附近,深圳市,114.130354,22.594601,114.11880737989769,22.59095224770483,广东省深圳市龙岗区布吉街道百鸽笼地铁站(公交站)
石芽岭体育公园,0755-84270693,龙岗区布吉街道石芽岭体育公园,深圳市,114.223804,22.676836,114.21246602084767,22.67353701352351,广东省深圳市龙岗区布吉镇平南街道体育公园
凉帽社区公园,,龙岗区吉华街道凉帽村内,深圳市,114.108872,22.648076,114.09730434847937,22.64454161290985,广东省深圳市龙岗区吉华街道凉帽村
甘坑社区公园,,龙岗区吉华街道甘坑新村内,深圳市,114.105644,22.653499,114.09406507172955,22.650012322665788,广东省深圳市龙岗区吉华街道甘坑
四方埔文体公园,15876998878,龙岗区坪地街道长深高速公路附近,深圳市,114.329082,22.781328,114.31768875019331,22.778194255813442,广东省深圳市龙岗区坪地街道G25长深高速
五指耙公园,,宝安区松岗街道松岗街道大田洋六路五指耙公园,深圳市,113.864273,22.758111,113.85286205193225,22.754952913215842,广东省深圳市宝安区松岗街道大田洋
坪山区文体服务中心（公益开放）,0755-89661212,坪山区马峦街道体育一路坪山体育中心,深圳市,114.347206,22.679206,114.33584194941788,22.675752102964683,广东省深圳市坪山区马峦街道体育一路坪山
福田海滨生态体育公园（公益开放）,13422890151,福田区沙头街道白石路5号福田海滨生态体育公园,深圳市,114.012473,22.529292,114.00104695993738,22.52582025007755,广东省深圳市福田区沙头街道白石路5号福田海滨生态体育公园
薯田埔篮球场,,光明区马田街道薯田埔社区福南路（贝贝幼儿园旁）,深圳市,113.874298,22.77948,113.86294351797824,22.776191990072267,广东省深圳市光明区马田街道薯田埔社区福南路
大宝路运动公园（公益）,15875531678,宝安区新安街道大宝路92号,深圳市,113.912909,22.578252,113.90154558170603,22.575236150378576,广东省深圳市宝安区新安街道大宝路92号
罗湖体育馆(公益开放),0755-25411001,罗湖区黄贝街道经二路48号,深圳市,114.15043,22.555388,114.13891335734289,22.55200420771728,广东省深圳市罗湖区黄贝街道经二路48号
罗湖网球中心(公益开放),0755-25428510,罗湖区黄贝街道经二路48号,深圳市,114.15043,22.555388,114.13891335734289,22.55200420771728,广东省深圳市罗湖区黄贝街道经二路48号
易建联篮球训练中心（公益开放）,0755-88398331,福田区沙头街道福田体育公园易建联篮球训练中心,深圳市,114.035465,22.526519,114.02392279671565,22.523287778453227,广东省深圳市福田区沙头街道福田体育公园易建联篮球训练中心
福海足球体育公园(公益开放),18688971056,宝安区福海街道桥头社区福山路,深圳市,113.804357,22.694864,113.79272099371542,22.69188444569561,广东省深圳市宝安区福海街道桥头社区福山路
宝安人才园西湾分园,0755-27806263,宝安区西乡街道金湾大道与西海堤交汇处,深圳市,113.838662,22.584471,113.82708682370176,22.58170948844911,广东省深圳市宝安区西乡街道金湾大道
龙岗区体育中心(免费),0755-28937089,龙岗区龙城街道中心城龙翔大道与水官高速交汇处,深圳市,114.157425,22.642181,114.14589996137586,22.638921762311842,广东省深圳市龙岗区龙城街道S28水官高速
企龙山足球公园,18664920094,宝安区西乡街道企龙山足球公园,深圳市,113.889126,22.597863,113.87778352319975,22.594561438261653,广东省深圳市宝安区西乡宝安街道企龙山足球公园
西乡体育中心,0755-27912900,宝安区西乡街道银田路18号,深圳市,113.854063,22.578903,113.84257872236927,22.575940122159974,广东省深圳市宝安区西乡宝安街道银田路18号
景田网球中心(公益开放),0755-88601506,福田区莲花街道景田北街香蜜湖唯珍府旁（景田银座旁）,深圳市,114.03571,22.555257,114.02415777331342,22.552026536859774,广东省深圳市福田区莲花街道景田北街香蜜湖唯珍府
园岭网球场（公益开放）,18503062626,福田区园岭街道园岭六街城建小公园内（深圳燃气集团园岭站旁）,深圳市,114.098345,22.554383,114.08673516766122,22.551033891196752,广东省深圳市福田区园岭街道园岭六街
黄木岗网球中心（公益开放）,0755-82770188,福田区华富街道笋岗西路3072号（市二医院西行200米）,深圳市,114.080282,22.556422,114.06861322396995,22.553374720661015,广东省深圳市福田区华富街道笋岗西路3072号
莲花体育中心（公益开放）,0755-82770388,福田区莲花街道景田东路和景田南四街交界处（华强职业技术学校西侧）,深圳市,114.046599,22.545559,114.03499541728459,22.54248964217532,广东省深圳市福田区莲花街道景田东路/景田南四街
香蜜体育中心（公益开放）,0755-83771352,福田区香蜜湖街道侨香路与香蜜湖南路交界处,深圳市,114.019218,22.551195,114.00775798051079,22.547757406332394,广东省深圳市福田区香蜜湖街道侨香路与香蜜湖南路
福田体育公园（公益开放）,0755-82818699,福田区沙头街道福强路3030号福田体育公园,深圳市,114.036043,22.526018,114.02449729238053,22.522795547101552,广东省深圳市福田区沙头街道福强路3030号福田体育公园
