日志最新编号,X,Y,WGS84_lng,WGS84_lat
zmr20210328hqb001,114.100167874281,22.543897537215,114.088572715317,22.54051772733411
zmr20210330gm001,114.173187108938,22.5709897091425,114.1616398086885,22.568011221331986
zsq20210321lxhy001,113.90758792887,22.5874767847782,113.89623252282644,22.584369317364693
zsq20210321zzhf001,113.908392949777,22.5848677977426,113.89703702667008,22.581773901635458
zsq20210321zzhf002,113.908392949777,22.5848677977426,113.89703702667008,22.581773901635458
zsq20210321zzhf003,113.911481938618,22.5798719041216,113.90012131525442,22.57683098748797
zsq20210321zzhf004,113.911481938618,22.5798719041216,113.90012131525442,22.57683098748797
zzx20210228hyjy001,113.933632697215,22.4914907034804,113.92220748633542,22.488796016040904
fyn20210321lxhy004,113.90758792887,22.5874767847782,113.89623252282644,22.584369317364693
zmr20210321hzzx001,114.056672239719,22.564748566556,114.04500992188343,22.561777470931855
hym20210321lxhy002,113.911974956876,22.5849230011187,113.90060920946658,22.581889324911614
zsq20210321lxhy002,113.905612948932,22.5814866403565,113.89426592558483,22.578349720150957
wy20210321zzhf004,113.911481938618,22.5798719041216,113.90012131525442,22.57683098748797
hyt20210321kjy006,113.901902999382,22.5884666086395,113.89055858453794,22.585275331803064
hyt20210321lbaxc007,113.899281046742,22.5943636227066,113.88793831848977,22.591138944395723
hyt20210321lbaxc008,113.901434041123,22.589496604797,113.89008989661423,22.58629901155395
lxs20210321kjy001,113.876791651609,22.5773183703306,113.86542914482786,22.57404849472379
hym20210411hqb001,114.131877757081,22.5576305716094,114.1203628830315,22.553999307585137
